46042.926562500004,0.0,0.0
46042.926564814814,0.0,0.0
46042.92656712963,0.0,0.0
46042.92656944445,0.0,0.0
46042.926571759264,0.0,0.0
46042.92657407408,0.0,0.0
46042.92657638889,0.0,0.0
46042.92657870371,0.0,0.0
46042.92658101852,0.0,0.0
46042.926583333334,0.0,0.0
46042.92658564815,0.0,0.0
46042.92658796297,0.0,0.0
46042.926590277784,0.0,0.0
46042.926592592594,0.0,0.0
46042.92659490741,0.0,0.0
46042.92659722223,0.0,0.0
46042.92659953704,0.0,0.0
46042.926601851854,0.0,0.0
46042.92660416667,0.0,0.0
46042.92660648149,0.0,0.0
46042.9266087963,0.0,0.0
46042.926611111114,0.0,0.0
46042.92661342593,0.0,0.0
46042.92661574074,0.0,0.0
46042.92661805556,0.0,0.0
46042.926620370374,0.0,0.0
46042.92662268519,0.0,0.0
46042.926625,0.0,0.0
46042.92662731482,0.0,0.0
46042.926629629634,0.0,0.0
46042.92663194444,0.0,0.0
46042.92663425926,0.0,0.0
46042.92663657408,0.0,0.0
46042.926638888894,0.0,0.0
46042.9266412037,0.0,0.0
46042.92664351852,0.0,0.0
46042.92664583334,0.0,0.0
46042.926648148146,0.0,0.0
46042.92665046296,0.0,0.0
46042.92665277778,0.0,0.0
46042.9266550926,0.0,0.0
46042.92665740741,0.0,0.0
46042.92665972222,0.0,0.0
46042.92666203704,0.0,0.0
46042.92666435186,0.0,0.0
46042.926666666666,0.0,0.0
46042.92666898148,0.0,0.0
46042.9266712963,0.0,0.0
46042.92667361112,0.0,0.0
46042.926675925926,0.0,0.0
46042.92667824074,0.0,0.0
46042.92668055556,0.0,0.0
46042.92668287037,0.0,0.0
46042.926685185186,0.0,0.0
46042.9266875,0.0,0.0
46042.92668981482,0.0,0.0
46042.92669212963,0.0,0.0
46042.926694444446,0.0,0.0
46042.92669675926,0.0,0.0
46042.92669907407,0.0,0.0
46042.92670138889,0.0,0.0
46042.926703703706,0.0,0.0
46042.92670601852,0.0,0.0
46042.92670833333,0.0,0.0
46042.92671064815,0.0,0.0
46042.926712962966,0.0,0.0
46042.926715277776,0.0,0.0
46042.92671759259,0.0,0.0
46042.92671990741,0.0,0.0
46042.926722222226,0.0,0.0
46042.92672453704,0.0,0.0
46042.92672685185,0.0,0.0
46042.92672916667,0.0,0.0
46042.92673148148,0.0,0.0
46042.926733796296,0.0,0.0
46042.92673611111,0.0,0.0
46042.92673842593,0.0,0.0
46042.926740740746,0.0,0.0
46042.926743055556,0.0,0.0
46042.92674537037,0.0,0.0
46042.92674768519,0.0,0.0
46042.92675,0.0,0.0
46042.926752314816,0.0,0.0
46042.92675462963,0.0,0.0
46042.92675694445,0.0,0.0
46042.926759259266,0.0,0.0
46042.926761574075,0.0,0.0
46042.92676388889,0.0,0.0
46042.9267662037,0.0,0.0
46042.92676851852,0.0,0.0
46042.926770833335,0.0,0.0
46042.92677314815,0.0,0.0
46042.92677546297,0.0,0.0
46042.92677777778,0.0,0.0
46042.926780092595,0.0,0.0
46042.92678240741,0.0,0.0
46042.92678472222,0.0,0.0
46042.92678703704,0.0,0.0
46042.926789351855,0.0,0.0
46042.92679166667,0.0,0.0
46042.92679398148,0.0,0.0
46042.9267962963,0.0,0.0
46042.926798611115,0.0,0.0
46042.926800925925,0.0,0.0
46042.92680324074,0.0,0.0
46042.92680555556,0.0,0.0
46042.926807870375,0.0,0.0
46042.92681018519,0.0,0.0
46042.9268125,0.0,0.0
46042.92681481482,0.0,0.0
46042.92681712963,0.0,0.0
46042.926819444445,0.0,0.0
46042.92682175926,0.0,0.0
46042.92682407408,0.0,0.0
46042.926826388895,0.0,0.0
46042.926828703705,0.0,0.0
46042.92683101852,0.0,0.0
46042.92683333334,0.0,0.0
46042.92683564815,0.0,0.0
46042.926837962965,0.0,0.0
46042.92684027778,0.0,0.0
46042.9268425926,0.0,0.0
46042.92684490741,0.0,0.0
46042.926847222225,0.0,0.0
46042.92684953704,0.0,0.0
46042.92685185185,0.0,0.0
46042.92685416667,0.0,0.0
46042.926856481485,0.0,0.0
46042.9268587963,0.0,0.0
46042.92686111111,0.0,0.0
46042.92686342593,0.0,0.0
46042.926865740745,0.0,0.0
46042.926868055554,0.0,0.0
46042.92687037037,0.0,0.0
46042.92687268519,0.0,0.0
46042.926875000005,0.0,0.0
46042.926877314814,0.0,0.0
46042.92687962963,0.0,0.0
46042.92688194445,0.0,0.0
46042.92688425926,0.0,0.0
46042.926886574074,0.0,0.0
46042.92688888889,0.0,0.0
46042.92689120371,0.0,0.0
46042.926893518525,0.0,0.0
46042.926895833334,0.0,0.0
46042.92689814815,0.0,0.0
46042.92690046296,0.0,0.0
46042.92690277778,0.0,0.0
46042.926905092594,0.0,0.0
46042.92690740741,0.0,0.0
46042.92690972223,0.0,0.0
46042.92691203704,0.0,0.0
46042.926914351854,0.0,0.0
46042.92691666667,0.0,0.0
46042.92691898148,0.0,0.0
46042.9269212963,0.0,0.0
46042.926923611114,0.0,0.0
46042.92692592593,0.0,0.0
46042.92692824074,0.0,0.0
46042.92693055556,0.0,0.0
46042.926932870374,0.0,0.0
46042.92693518518,0.0,0.0
46042.9269375,0.0,0.0
46042.92693981482,0.0,0.0
46042.926942129634,0.0,0.0
46042.92694444445,0.0,0.0
46042.92694675926,0.0,0.0
46042.92694907408,0.0,0.0
46042.92695138889,0.0,0.0
46042.9269537037,0.0,0.0
46042.92695601852,0.0,0.0
46042.92695833334,0.0,0.0
46042.926960648154,0.0,0.0
46042.92696296296,0.0,0.0
46042.92696527778,0.0,0.0
46042.9269675926,0.0,0.0
46042.92696990741,0.0,0.0
46042.92697222222,0.0,0.0
46042.92697453704,0.0,0.0
46042.92697685186,0.0,0.0
46042.926979166674,0.0,0.0
46042.92698148148,0.0,0.0
46042.9269837963,0.0,0.0
46042.92698611111,0.0,0.0
46042.92698842593,0.0,0.0
46042.92699074074,0.0,0.0
46042.92699305556,0.0,0.0
46042.92699537038,0.0,0.0
46042.92699768519,0.0,0.0
46042.927,0.0,0.0
46042.92700231482,0.0,0.0
46042.92700462963,0.0,0.0
46042.92700694445,0.0,0.0
46042.92700925926,0.0,0.0
46042.92701157408,0.0,0.0
46042.92701388889,0.0,0.0
46042.92701620371,0.0,0.0
46042.92701851852,0.0,0.0
46042.92702083333,0.0,0.0
46042.92702314815,0.0,0.0
46042.92702546297,0.0,0.0
46042.92702777778,0.0,0.0
46042.92703009259,0.0,0.0
46042.92703240741,0.0,0.0
46042.92703472223,0.0,0.0
46042.927037037036,0.0,0.0
46042.92703935185,0.0,0.0
46042.92704166667,0.0,0.0
46042.927043981486,0.0,0.0
46042.927046296296,0.0,0.0
46042.92704861111,0.0,0.0
46042.92705092593,0.0,0.0
46042.92705324074,0.0,0.0
46042.927055555556,0.0,0.0
46042.92705787037,0.0,0.0
46042.92706018519,0.0,0.0
46042.927062500006,0.0,0.0
46042.927064814816,0.0,0.0
46042.92706712963,0.0,0.0
46042.92706944444,0.0,0.0
46042.92707175926,0.0,0.0
46042.927074074076,0.0,0.0
46042.92707638889,0.0,0.0
46042.92707870371,0.0,0.0
46042.92708101852,0.0,0.0
46042.927083333336,0.0,0.0
46042.92708564815,0.0,0.0
46042.92708796296,0.0,0.0
46042.92709027778,0.0,0.0
46042.927092592596,0.0,0.0
46042.92709490741,0.0,0.0
46042.92709722222,0.0,0.0
46042.92709953704,0.0,0.0
46042.927101851856,0.0,0.0
46042.927104166665,0.0,0.0
46042.92710648148,0.0,0.0
46042.9271087963,0.0,0.0
46042.927111111116,0.0,0.0
46042.927113425925,0.0,0.0
46042.92711574074,0.0,0.0
46042.92711805556,0.0,0.0
46042.92712037037,0.0,0.0
46042.927122685185,0.0,0.0
46042.927125,0.0,0.0
46042.92712731482,0.0,0.0
46042.927129629636,0.0,0.0
46042.927131944445,0.0,0.0
46042.92713425926,0.0,0.0
46042.92713657407,0.0,0.0
46042.92713888889,0.0,0.0
